age,balance,day,month,duration,campaign,pdays,previous,subscribed,housing_yes,housing_nan,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_nan,marital_married,marital_single,marital_nan,contact_2.0,contact_nan,poutcome_2.0,poutcome_3.0,poutcome_4.0,poutcome_nan,education_2.0,education_2.5,education_3.0,education_nan,default_yes,default_nan,loan_yes,loan_nan,never_contacted_nan
40.0,-0.4019404019404019,8,may,0.7296137339055794,1.0,-1.0442225392296718,-1.0,no,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
59.0,-0.11781011781011781,8,may,0.7982832618025751,3.0,-1.0442225392296718,-1.0,no,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
39.0,-0.325017325017325,8,may,-0.38197424892703863,4.0,-1.0442225392296718,-1.0,no,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
28.0,-0.3672903672903673,8,may,-0.07296137339055794,2.0,-1.0442225392296718,-1.0,no,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
30.0,0.8662508662508662,8,may,2.4506437768240343,1.0,-1.0442225392296718,-1.0,no,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
40.0,0.061677061677061676,8,may,0.47639484978540775,1.0,-1.0442225392296718,-1.0,no,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
28.0,-0.30353430353430355,8,may,1.2789699570815452,1.0,-1.0442225392296718,-1.0,no,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
39.0,0.34026334026334026,8,may,-0.7639484978540773,1.0,-1.0442225392296718,-1.0,no,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
44.0,-0.21552321552321552,8,may,-0.34763948497854075,1.0,-1.0442225392296718,-1.0,no,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
39.0,-0.5509355509355509,8,may,-0.3605150214592275,1.0,-1.0442225392296718,-1.0,no,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
30.0,-0.3333333333333333,8,may,0.9656652360515021,2.0,-1.0442225392296718,-1.0,no,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
35.0,-0.6167706167706167,8,may,0.6566523605150214,1.0,-1.0442225392296718,-1.0,no,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
31.0,-0.340956340956341,8,may,0.33476394849785407,2.0,-1.0442225392296718,-1.0,no,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
47.0,0.465003465003465,8,may,-0.8927038626609443,2.0,-1.0442225392296718,-1.0,no,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
31.0,-0.41025641025641024,8,may,-0.030042918454935622,1.0,-1.0442225392296718,-1.0,no,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
25.0,-0.38184338184338185,8,may,-0.8841201716738197,1.0,-1.0442225392296718,-1.0,no,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
42.0,-0.3776853776853777,8,may,-0.5708154506437768,3.0,-1.0442225392296718,-1.0,no,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
30.0,-0.37907137907137906,8,may,-0.8755364806866953,1.0,-1.0442225392296718,-1.0,no,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
28.0,-0.367983367983368,8,may,0.06866952789699571,1.0,-1.0442225392296718,-1.0,no,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
46.0,0.20443520443520444,8,may,0.5708154506437768,1.0,-1.0442225392296718,-1.0,no,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
43.0,-0.14760914760914762,8,may,-0.5150214592274678,0.0,-1.0442225392296718,-1.0,no,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
43.0,-0.3194733194733195,8,may,-0.927038626609442,1.0,-1.0442225392296718,-1.0,no,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
31.0,-0.10048510048510048,8,may,-0.8798283261802575,0.0,-1.0442225392296718,-1.0,no,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
29.0,-0.3804573804573805,8,may,-0.19742489270386265,0.0,-1.0442225392296718,-1.0,no,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
34.0,1.1503811503811503,8,may,-0.37339055793991416,0.0,-1.0442225392296718,-1.0,no,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
40.0,-0.32155232155232155,8,may,-0.11158798283261803,0.0,-1.0442225392296718,-1.0,no,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
30.0,-0.25848925848925847,8,may,-0.008583690987124463,0.0,-1.0442225392296718,-1.0,no,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
43.0,-0.25363825363825365,8,may,-0.7424892703862661,0.0,-1.0442225392296718,-1.0,no,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
38.0,-0.5273735273735274,8,may,-0.9227467811158798,0.0,-1.0442225392296718,-1.0,no,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
32.0,-0.38115038115038113,8,may,-0.575107296137339,0.0,-1.0442225392296718,-1.0,no,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
34.0,0.024255024255024255,8,may,-0.05150214592274678,1.0,-1.0442225392296718,-1.0,no,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
32.0,-0.06375606375606375,8,may,-0.1459227467811159,1.0,-1.0442225392296718,-1.0,no,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
55.0,-0.17532917532917533,8,may,-0.3948497854077253,2.0,-1.0442225392296718,-1.0,no,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
50.0,-0.288981288981289,8,may,0.11587982832618025,1.0,-1.0442225392296718,-1.0,no,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
43.0,-0.35828135828135826,8,may,1.3175965665236051,2.0,-1.0442225392296718,-1.0,no,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
44.0,0.5731115731115731,8,may,0.09012875536480687,1.0,-1.0442225392296718,-1.0,no,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
27.0,-0.09286209286209286,8,may,0.004291845493562232,1.0,-1.0442225392296718,-1.0,no,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
35.0,-0.3645183645183645,8,may,-0.9141630901287554,4.0,-1.0442225392296718,-1.0,no,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
45.0,-0.3665973665973666,8,may,-0.11587982832618025,2.0,-1.0442225392296718,-1.0,no,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
35.0,-0.10602910602910603,8,may,-0.8669527896995708,0.0,-1.0442225392296718,-1.0,no,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
49.0,0.4248094248094248,8,may,-0.703862660944206,0.0,-1.0442225392296718,-1.0,no,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
34.0,-0.04435204435204435,8,may,0.8841201716738197,1.0,-1.0442225392296718,-1.0,no,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
51.0,1.7886347886347886,5,nov,0.9141630901287554,0.0,-0.034236804564907276,-0.5,no,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
33.0,0.3146223146223146,10,nov,-0.26180257510729615,0.0,-0.0456490727532097,0.0,no,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
30.0,0.47955647955647956,13,nov,-0.6437768240343348,0.0,-0.0456490727532097,-0.5,no,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
44.0,0.7484407484407485,17,nov,-0.6652360515021459,0.0,0.07417974322396577,0.0,no,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
51.0,-0.2993762993762994,17,nov,-0.15450643776824036,0.0,-0.09700427960057062,0.0,no,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
